Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee
Keshav Madhav Saraswati Vidhya Mandir,2130893,UTTAR PRADESH,BULANDSHAHAR,"Kakore, dt.Bulandshahar",203203,5735,"257918 ,",9412831088,,mishramanojsvm@gmail.com,,2001,7/1/2005 0:00,MANOJ KUMAR MISHRA,0,"m.a., b.ed",9,10,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,keshav madhav society
,,,,,,,,,,,,,,,,,,,,,,,
khalsa montessi school,2130116,UTTAR PRADESH,BULANDSHAHAR,near exhibition ground bulandshar uttar pradesh,203001,5732,"8395877401 ,",5732231811,,anita_tripathi1@yahoo.co.in,,1978,11/16/2017 0:00,ANITA TRIPATHI,1,12th fail,24,26,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,khalsa montessi school
,,,,,,,,,,,,,,,,,,,,,,,
LAWRENCE ACADEMY,2131694,UTTAR PRADESH,BULANDSHAHAR,"NEAR MEWATI FARM HOUSE BULANDSHAHAR ROAD GULAOTHI, DISTT BULANDSHAHR, UTTAR PRADESH",245408,5732,"222097 ,",,,principallawrenceacademy01@gmail.com,,2009,4/1/2009 0:00,SATPAL KAUR,2,M.A. B.Ed.,15,15,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,THE LAWRENCE ACADEMY
,,,,,,,,,,,,,,,,,,,,,,,
Lilawati Convent School,2132312,UTTAR PRADESH,BULANDSHAHAR,,203205,5735,"9411857563 ,",,,lcsbilsoori@gmail.com,http://www.lilawatibilsoori.edu.in,2014,4/1/2015 0:00,SHAILY AGARWAL,1,M.A. B.Ed,2,15,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,Lilawati School Sansthan
,,,,,,,,,,,,,,,,,,,,,,,
LOYAL PUBLIC SCHOOL,2130318,UTTAR PRADESH,BULANDSHAHAR,"JUNCTION ROAD, KHURJA, DISTT BULANDSHAHAR, UTTAR PRADESH",203131,4254,"22218 , 22399",,,founder@mpsrewa.com,http://maharajapublicschool.com/,1994,6/25/2007 0:00,MRS SHASHI BALA,0,"MSC, BEd",1,19,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,LOYAL PUBLIC SCHOOL SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
M.A.S PUBLIC SCHOOL,2131887,UTTAR PRADESH,BULANDSHAHAR,"LACHHOI, CHARORA BULANDSHAHAR, UTTAR PRADESH",202394,5732,"255544 ,",,,jps1950@gmail.com,,1992,7/2/1992 0:00,JITENDRAPAL SINGH,0,M.Sc B.Ed,10,30,Secondary School,Provisional,1/4/2017,31/3/2022,mahaveri siksha samiti harsawa ki madhaiya ghaziabad
,,,,,,,,,,,,,,,,,,,,,,,
MAA BHAGWATI INTERNATIONAL SCHOOL,2132734,UTTAR PRADESH,BULANDSHAHAR,"SHIKARPUR, DISTRICT- BULANDSHAHAR (U.P.)",202395,,"9690390390 ,",,,Maabhagwatiinternationalschool@yahoo.com,http://www.mbcschool.com,2014,4/1/2014 0:00,Mrs.Shweta Agrawal,0,"B.Sc., B.Ed.",12,8,Secondary School,Provisional,1/4/2017,31/3/2020,Maa Bhagwati Educational Ewam Charitable Trust
,,,,,,,,,,,,,,,,,,,,,,,
MAHARAJA AGRASEN PUBLIC SCHOOL,2130571,UTTAR PRADESH,BULANDSHAHAR,"MAHARAJA AGRASEN MARG KHURJA, DISTT BULANDSHAHR, UTTAR PRADESH",203131,5738,"9259395884 ,",,,ERDEEPTI.AG@GMAIL.COM,,2001,4/1/2008 0:00,NARENDRA MITTAL,0,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,MAHARAJA AGRASEN MANJMAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
MAHARAJA SURAJMAL HOLY ACADEMY,2132699,UTTAR PRADESH,BULANDSHAHAR,VILLAGE & POST- BILSURI,203205,5732,"268682 ,",,,babitachaudhary081@gmail.com,,1997,4/10/1997 0:00,Babita Chaudhary,0,"MA, B-ED.",8,10,Secondary School,Provisional,1/4/2017,31/3/2020,MAHARAJA SURAJMAL HOLY ACADEMY SANSTHAN
,,,,,,,,,,,,,,,,,,,,,,,
MAPLE GROVE WORLD SCHOOL,2132590,UTTAR PRADESH,BULANDSHAHAR,Village-Bhainsoda,245412,11,"22796294 ,",,,mgworldschool@gmail.com,http://www.mgworldschool.in,2014,4/1/2016 0:00,SANGEETA WADHWA,0,"M.A.,B.Ed.",5,25,Secondary School,Provisional,1/4/2017,31/3/2020,PURAN SINGH EDUCATIONAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
MATA IMARTI DEVI PUBLIC SCHOOL,2132208,UTTAR PRADESH,BULANDSHAHAR,"VILLAGE KARIYARI, P.O. UNCHAGAON DISTT. BULANDSHAHR",202398,91,"9675457587 ,",4427,,pawankumar041085@gmail.com,,2010,7/1/2010 0:00,PAWAN KUMAR,0,"M.A., B.Ed.",10,15,Secondary School,Provisional,1/4/2016,31/3/2019,MATA IMARTI DEVI MEMORIAL SOCIETY OF EDUCATION & WELFARE OF RURAL PEOPLE
,,,,,,,,,,,,,,,,,,,,,,,
MODERN ACADEMY,2130628,UTTAR PRADESH,BULANDSHAHAR,GULAOTHI BULANDSHAHAR UTTAR PRADESH,245408,91,"9456249988 ,",1202710182,,adlalsir@gmail.com,,2001,4/2/2001 0:00,AD LAL,2,"M.A. , B.Ed.",5,15,Senior Secondary,Provisional,1/5/2015,31/ 3/ 2020,MODERN ACADEMY EDUCATIONAL COMM
,,,,,,,,,,,,,,,,,,,,,,,
MODERN PUBLIC SCHOOL,2131326,UTTAR PRADESH,BULANDSHAHAR,IST BLOCK YAMUNA PURAM,203001,5732,"7055608185 ,",,,surendrasharmatrvd0@gmail.com,,2009,4/1/2009 0:00,SURENDRA KUMAR SHARMA,0,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,MODERN EDUCATIONAL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
MOTHER ACADEMY,2132067,UTTAR PRADESH,BULANDSHAHAR,"Sikanderpur road sikari vala bamba, near arshiya khurja Distt- BSR Pin code- 203131(KHURJA) U.P",203131,5738,"9627019560 ,",,5738252114,principalmotheracademykhurja@gmail.com,http://www.motheracademykhurja.co.in/,2011,4/2/2012 0:00,Omvati Chaudhary,2,"M.A, B.Ed",9,6,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,Relif foundation Trust
,,,,,,,,,,,,,,,,,,,,,,,
N R PUBLIC SCHOOL,2130668,UTTAR PRADESH,BULANDSHAHAR,JUNCTION ROAD KHURJA DISTT BULANDSHAHR UTTAR PRADESH,203131,5738,"252456 ,",,,singhramarani@gmail.com,,1995,4/5/1990 0:00,RAMA RANI SINGH,2,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,NREC COLLEGE ASSOCIATION
,,,,,,,,,,,,,,,,,,,,,,,
NATION PUBLIC SCHOOL,2130995,UTTAR PRADESH,BULANDSHAHAR,"BEHIND RAM VIHAR COLONY, JWARKHERA SAMPARK MARG, SHIKARPUR ROAD, BULANDSHAHR,UTTAR PRADESH",203001,91,"9634246611 ,",2758565,0771-2243901,npspuru@gmail.com,http://www.motherspridehrsschool.com,2004,7/4/2008 0:00,purushottam kr,0,,,,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,MANGALDAI MAHARISHI VIDYA MANDIR VIDYALAYA TRUST
,,,,,,,,,,,,,,,,,,,,,,,
Nirmal Public School,2132928,UTTAR PRADESH,BULANDSHAHAR,"Village Karimnagar Banboi Post- Gulaoiti, Distt- Bulandshahar",203001,120,"9837664427 ,",,,nirmal.karimnagar@gmail.com,,2007,7/2/2007 0:00,Mr.M L Kaushik,1,"MA, B ed",10,10,Secondary School,Provisional,4/1/2017,31/3/2020,Astha Welfare Trust
,,,,,,,,,,,,,,,,,,,,,,,
NIRMALA CONVENT SCHOOL,2130021,UTTAR PRADESH,BULANDSHAHAR,SHIV PURI BULANDSHAHR UTTAR PRADESH,203001,5732,"234208 ,",8191978332,,maries.d@rediffmail.com,,1994,6/25/2007 0:00,Sr Daisy,2,,,,Secondary School,Provisional,1/4/2013,31/3/2018,SRS.OF CLARIST FRANCISCAN MISSION
,,,,,,,,,,,,,,,,,,,,,,,
NUS Public School,2132187,UTTAR PRADESH,BULANDSHAHAR,"Mohan Kuti,Maman Road,Bulandshahr",203001,5732,"9412206401,9412707046,7409533826, ,",,,nuspublicschool@gmail.com,http://www.nuspublicschool.edu.in,2014,4/1/2014 0:00,MRS. ANCHAL KATARIA,1,"B.Sc, M.Sc Biotech, B.ed",2,5,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,NUS Public School Society
,,,,,,,,,,,,,,,,,,,,,,,
Pinnacle Global School,2133051,UTTAR PRADESH,BULANDSHAHAR,"Chola Chowki, Bulandshahr",203203,,"08650660137 ,",,,pgs.bsr@gmail.com,,2013,4/1/2017 0:00,MR. SUNIL KUMAR THAKUR,1,"BSc, MSc, B Ed",5,25,Secondary School,Provisional,1/4/2018,31/3/2021,Dr Jitendra Educational Trust
,,,,,,,,,,,,,,,,,,,,,,,
R K EDUCATIONAL SCHOOL,2130607,UTTAR PRADESH,BULANDSHAHAR,"INDUSTRIAL AREA G T ROAD SIKANDRABAD, DISTT BULANDSHAHR, UTTAR PRADESH",203205,91,"9358585295 ,",0120-2451061,0120-23219,mailme.cranson@rediffmail.com,,2002,4/2/2001 0:00,CAROL ROSE BELLA ANSON,2,"M.Sc, B.Ed",6,17,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,R K EDN TRUST
,,,,,,,,,,,,,,,,,,,,,,,
R K INTERNATIONAL SCHOOL,2132080,UTTAR PRADESH,BULANDSHAHAR,"VILL. MALHPUR, JEWAR ROAD, SIKANDRABAD, BULANDSHAHR UP",203205,,"9873421314 ,",,,ravi_003sharma@yahoo.com,http://www.rkis.in,2013,4/2/2013 0:00,Mrs.ANJULA TANDON,0,"M.COM., B.Ed",12,12,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,RAMCHANDRA KAILASHODEVI EDUCATIONAL TRUST SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
"R. K. International Academy Junior High School,",2131911,UTTAR PRADESH,BULANDSHAHAR,"VILLAGE NANGLA GOVINDPUR, SIKANDRABAD.",201308,120,"4160609 ,",,,nutanmeg2000@yahoo.co.in,,2013,4/5/2013 0:00,MINAKSHI AGARWAL,0,"M.A , Bed",4,6,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,NUTAN EDUCATIONAL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
R.S.MEMORIAL OLYMPIAN PUBLIC SCHOOL,2131680,UTTAR PRADESH,BULANDSHAHAR,"SMANPUR ROAD SHIKARPUR, BULANDSHAHAR,",202395,91,"9548846565 ,",,,rsolympian@gmail.com,,2009,4/1/2010 0:00,SATENDRA KUMAR SHARMA,0,M.Sc B.Ed,15,10,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,OM SHREE SATYA SAI RAM SHIKSHA AVOM SWASTHYA SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
RAGHAV GLOBAL SCHOOL,2131709,UTTAR PRADESH,BULANDSHAHAR,"VILLAGE MANDAWALI, P.O.CHANDOK, MANDAWALI, SHIKARPUR, BULANDSHAHR, UP.",202394,91,"7500293767 ,",9897142168,,rajmohandev67@gmail.com,,2010,4/12/2010 0:00,Rajesh Kumar,1,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,Ramkali Bhola Singh Educational Society
,,,,,,,,,,,,,,,,,,,,,,,
RAJBALA SPRING DALE ACADEMY,2130224,UTTAR PRADESH,BULANDSHAHAR,RAILWAY ROAD SIKANDRABAD DISTT. BULANDSHAR UTTAR PRADESH,203205,5735,"269245 ,",9411561205,,nagarsunita92@gmail.com,,1988,11/16/2017 0:00,Sunita Nagar,1,m.a.b.ed,6,15,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,SPRING DALE ACADEMY SIKANDRABAD
,,,,,,,,,,,,,,,,,,,,,,,
rajkiya ashram paddhati vidyalaya,2120004,UTTAR PRADESH,BULANDSHAHAR,"badnaura, teh. baran, district, bulandshar, u.p.",,1398,"8423775573 ,",9058558141,,drakgoel@hotmail.com,,2015,4/2/2015 0:00,DR NIRMAL CHANDRA BAJPAYI,0,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2018,gyan chetna educational society
,,,,,,,,,,,,,,,,,,,,,,,
RAJNI PUBLIC SCHOOL,2130201,UTTAR PRADESH,BULANDSHAHAR,DIBAI DISTT. BULANDSHAR UTTAR PRADESH,202393,5734,"265102 ,",05734-265101,,singhdavendra865@gmail.com,,1982,7/3/2000 0:00,DEVENDRA SINGH,1,"M.Sc.,B.Ed.",7,15,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,RAJNI PUB SC SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
RENAISSANCE SCHOOL,2130602,UTTAR PRADESH,BULANDSHAHAR,NEAR CHAR YAAR D M COLONY ROAD BULANDSHAHR UTTAR PRADESH,203001,91,"8445672300 ,",,,renaissanceschool@rediffmail.com,,2002,6/15/1995 0:00,Pravesh Mehra,1,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,LATE S S MEM EDUCATION SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
Rose Valley Public School,2132395,UTTAR PRADESH,BULANDSHAHAR,"Vill. Kalakhuri, Khurja, Disst.-Bulandshahar",203131,573,"8241271 ,",,5738253775,sharmasangita19@gmail.com,http://www.rosevalleypublicschool.org,2012,4/1/2012 0:00,SANGITA SHARMA,0,"M.A., M.Ed.",5,6,Secondary School,Provisional,1/4/2016,31/3/2019,Subhash Chand Gupta Ajai Garg Fondation
,,,,,,,,,,,,,,,,,,,,,,,
RPS Public School,2130916,UTTAR PRADESH,BULANDSHAHAR,"Khurja Jewar Road Vill Siryal, Distt Bulandshahr, Uttar Pradesh",203141,0,"9758343740 ,",,,,,2006,4/1/2006 0:00,PUSHPLATA TOMAR,2,M.A. B.Ed. Ph.D.,6,16,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,Chaudhry Karan Singh Memorial Shikcha Samiti Vill Gotni Dist Bulandshahr
,,,,,,,,,,,,,,,,,,,,,,,
S. K. D. Public School,2131315,UTTAR PRADESH,BULANDSHAHAR,"Salempur, Shikarpur Road,",203001,91,"8191800800 ,",,05732 232536,principal.skdbsr@gmail.com,http://www.xyx.com,2005,4/4/2005 0:00,BIRENDRA SINGH VAIRE,0,"M.A., B.Ed.",8,8,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,S.K.D. Public School Samiti
,,,,,,,,,,,,,,,,,,,,,,,
SAINT MOMINA SCHOOL,2132383,UTTAR PRADESH,BULANDSHAHAR,"VILLAGE JAINPUR, BLOCK GULAOTHI,DISTRICT BULANDSHAHR203001",203001,5732,"8171989804 ,",,,nk2k13@yahoo.in,,2012,4/2/2012 0:00,NAGENDRA KUMAR SHARMA,0,M.A. B.Ed.,8,10,Secondary School,Provisional,1/4/2016,31/3/2019,BIBI MOMINA CHILD WELFARE FOUNDATION BULANDSHAHR
,,,,,,,,,,,,,,,,,,,,,,,
Sanskar International School,2132843,UTTAR PRADESH,BULANDSHAHAR,"vill: Gauspur, Tehsil:Khurja, Dist: Bulandshahr",203131,,"05738253666 ,",,5738253666,sanskarinternational.school@rediffmail.com,http://www.siskhurja.com,2015,4/4/2016 0:00,Mrs.Rupa Sinha,,"M.A.(Political Science), B.A.(Hons,) B.ED",12,13,Secondary School,Provisional,1/4/2017,31/3/2020,Shri Bankey Bihari Educational Society
,,,,,,,,,,,,,,,,,,,,,,,
Santosh International School,2131593,UTTAR PRADESH,BULANDSHAHAR,"VILL. HAJRATPUR SAMASKPUR, Santosh Nagar, Anoopshahr Road, Distt Bulandshahr, Uttar Pradesh",203001,5732,"257888 ,",,5732257999,principalsis@santosh-group.com,http://www.santosh-group.com,2011,4/11/2011 0:00,Bhupendra Kumar,1,"M.Sc, B.Ed",10,20,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,The Santosh Foundation
,,,,,,,,,,,,,,,,,,,,,,,
SHAKUNTALA DEVI POONAM DEVI PUBLIC SCHOOL,2132044,UTTAR PRADESH,BULANDSHAHAR,rajeshwar encalve near block office anoopshahr,202390,,"7351878700, ,",,,sdpdpublicschool@gmail.com,,2014,4/1/2014 0:00,MR. SAURABH GAUR,1,"M.A., M.ed",7,8,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,SHAKUNTLA DEVI POONAM DEVI SMIRITI EDUCATION SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
Shivam Public School,2131199,UTTAR PRADESH,BULANDSHAHAR,"Kazampur Devli Gulaothi Road,",203001,5732,"9411956181 ,",,,sps.bsr2013@gmail.com,,2008,4/1/2008 0:00,RAVI KUMAR,0,M.A. B.Ed.,4,10,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,"Shivam Educational Welfare Trust, Kazampur Devli Gulaothi Road, Distt. Bulandshahr"
,,,,,,,,,,,,,,,,,,,,,,,
SMT. SAVITRI DEVI LAXMI CHANDRA SARASWATI VIDYA MANDIR Sr. Sec. School,2130415,UTTAR PRADESH,BULANDSHAHAR,KHURJA DISTRICT BULANDSHAHAR UTTAR PRADESH,203131,0,"9219417258 ,",,07294 - 233174,svmkhurja@gmail.com,,1982,11/2/1983 0:00,SATISH CHAND,0,"B.Sc. , M.A. , B. Ed.",16,10,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,KHURJA SHIKSHA VIKAS SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
ST MOMINA SCHOOL,2130661,UTTAR PRADESH,BULANDSHAHAR,CHANDPUR ROAD BULANDSHAHR UTTAR PRADESH,203001,5732,"8171989806 ,",05732-234876,,saintmomina@gmail.com,,1995,11/15/2017 0:00,SAVITA SINGH,2,M.Com. B.Ed.,13,13,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,BIBI MOMINA CHILD WELFARE FOUNDATIO
,,,,,,,,,,,,,,,,,,,,,,,
ST VIVEKANAND INTERNATIONAL SCHOOL,2130493,UTTAR PRADESH,BULANDSHAHAR,THANE SINGH NAGAR (HEERA CLY ) SIKANDRABAD UTTAR PRADESH,203205,5735,"269324 , 221818",,,STVIVEKANANDINS@GMAIL.COM,,2001,11/15/2017 0:00,ROHIL PARVEZ,1,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,NATIONAL EDUCATINAL CHARITBLE SOC
,,,,,,,,,,,,,,,,,,,,,,,
St. Aerjay Public School,2131614,UTTAR PRADESH,BULANDSHAHAR,"Vill Machkauli, Kurja Road, Distt Bulandshahr, Uttar Pradesh",203001,573,"224476 ,",,,sriprakashojha@gmail.com,,2010,4/1/2011 0:00,S P OJHA,1,"M.Sc, B.Ed",12,20,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,Late shri Ram Swroop Memorial Education Trust
,,,,,,,,,,,,,,,,,,,,,,,
Sunrise Global School,2131858,UTTAR PRADESH,BULANDSHAHAR,"Vill. Manpur, saidpur road",245408,5732,"9634939201 ,",,05732 253533,sunriseglobalschool@gmail.com,http://www.sunriseglobalschool.com,2004,6/8/2004 0:00,Upendra Singh,0,"M.A., B.Ed.",2,8,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,Sunrise Educational Society
,,,,,,,,,,,,,,,,,,,,,,,
SUNRISE PUBLIC SCHOOL,2130666,UTTAR PRADESH,BULANDSHAHAR,BULANDSHAHR ROAD SIYANA BULANDSHAHR UTTAR PRADESH,203001,5736,"9536367285 ,",5732227229,,sunrise.siyana1@rediffmail.com,,2000,7/14/2004 0:00,ANITA CHAUDHARY,2,"M.A,Bed",8,8,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,KRISHANJEET SAMAJ KALYAN SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
SURESH CHAND AGARWAL,2130406,UTTAR PRADESH,BULANDSHAHAR,MEMORIAL PUB SCHOOL BULANDSHAHAR GULAOTHI BULANDSHAHAR UTTAR PRADESH,245408,5732,"229540 ,",229148,228524,scamsr.sec@rediffmail.com,,1998,11/15/2017 0:00,PURSHOTTAM SHARMA,1,M.A. B.Ed,16,22,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,SURESH CHAND AGARWAL MEM. SOCIAL WE
,,,,,,,,,,,,,,,,,,,,,,,
Vidyagyan School,2131519,UTTAR PRADESH,BULANDSHAHAR,"village - dulhera, post - wair, Sikandrabad, Distt Bulandshahar, Uttar Pradesh",203202,5735,"295010 ,",,,bishwajit@hcl.com,http://www.vidyagyan.in,2009,7/10/2009 0:00,Bishwajit Banerjee,1,"m.sc., b.ed.",10,23,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,shiv nadar foundation
,,,,,,,,,,,,,,,,,,,,,,,
VINITA SINGH MEMORIAL SCHOOL,2132918,UTTAR PRADESH,BULANDSHAHAR,"78,WAZIDPUR ROAD NARORA",202389,,"05734222034 ,",9456029435,5734222203,sksingh1214@gmail.com,,2013,4/1/2013 0:00,dharmesh kumari,0,,,,Secondary School,Provisional,4/1/2017,31/3/2020,JAN KALYAN SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
zenith public school,2132157,UTTAR PRADESH,BULANDSHAHAR,near new tehsil KHURJA,203131,5738,"252025 ,",,,zenithschool9219@gmail.com,,2007,4/1/2007 0:00,GEETA DANG,0,M.A./Bed,7,5,Secondary School,Provisional,1/4/2016,31/3/2019,zenith educational society
,,,,,,,,,,,,,,,,,,,,,,,
B & B INTERNATIONAL SCHOOL,2132614,UTTAR PRADESH,CHANDAULI,"VILL.-KHARKHOLIYA, POST- DHARAON,CHANDAULI",232105,0,"0000000 ,",,,bnbprincipal@gmail.com,http://www.bandbinternationalschool.org,2012,4/1/2015 0:00,KUNWAR ARUN KUMAR SINGH,,"M.SC., B.ED., P.HD.",3,10,Secondary School,Provisional,1/4/2017,31/3/2020,SMT. BIMLA DEVI AND SRI BHRIGU NATH SINGH EDUCATIONAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
B. P. S. Public School,2131617,UTTAR PRADESH,CHANDAULI,G.T. Road Naubatpur,232110,5412,"254969 ,",,,satguru.singh94@gmail.com,,2007,4/3/2007 0:00,PRAMOD KUMAR SINGH,0,"M. A., B. Ed.",7,12,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,Sokhraji Lok Kalyan Seva Sanstha
,,,,,,,,,,,,,,,,,,,,,,,
Brij Nandani Convent School,2131048,UTTAR PRADESH,CHANDAULI,"Hingutar Road, Chahaniyan, Chandauli",232116,5412,"224725 ,",2593126,5732232321,a.n.pandey94195432@gmail.com,http://www.xyz.com,2001,4/2/2001 0:00,ALAKH NIRANJAN PANDEY,1,"M.A., B.Ed.",10,14,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,Brij Nandani Convent School Shiksha Samiti
,,,,,,,,,,,,,,,,,,,,,,,
BRIJNANDANI CONVENT SCHOOL,2132697,UTTAR PRADESH,CHANDAULI,BRIJNANDANI CONVENT SCHOOL,232109,91,"8737073300 ,",,,akbncs@gmail.com,,2014,1/7/2014 0:00,ASHUTOSH CHANDRA TRIPATHI,,M.Sc. B.Ed.,6,11,Secondary School,Provisional,1/4/2017,31/3/2020,BRIJNANDANI CONVENT SCHOOL SIKSHA SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
Children ARMY PUBLIC SCHOOL,2132149,UTTAR PRADESH,CHANDAULI,"MAHARAURA, KANWAR, CHANDAULI",232109,91,"9129671394 ,",,,aps2012prince@gmail.com,http://www.armypublicschoolchandauli.com,2012,4/2/2012 0:00,SHAHNAJ,1,"M. Sc., B. Ed.",2,7,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,BABA DINANATH MEMORIAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
CHILDREN'S ACADEMY,2130447,UTTAR PRADESH,CHANDAULI,KAMACHHA VARANASI UTTAR PRADESH,201010,542,"9335004753 , 2455219",392170,,nayanamohapatra555@gmail.com,,1995,6/2/2008 0:00,NAYANA MOHAPATRA,2,"M.SC., B.Ed",11,19,Secondary School,Provisional,1/4/2014,31/3/2019,CHILDREN'S ACADEMY SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
DALIMSS SUNBEAM CHAKIA,2133041,UTTAR PRADESH,CHANDAULI,BUDHAWAL,232103,,"05413222240 ,","83,181,099,369,532,300,000",5413222240,dalimsssunbeamchakia@gmail.com,,2015,3/27/2015 0:00,Ajeet Kumar Sharma,1,PHD,2,3,Secondary School,Provisional,1/4/2018,31/3/2021,DIVA`S
,,,,,,,,,,,,,,,,,,,,,,,
east central railway inter college,2280004,UTTAR PRADESH,CHANDAULI,"mughalsarai, chandauli, uttar pradesh",232101,5412,"272916 ,",,,principal.rlyschoolmgs@gmail.com,,1985,6/25/2007 0:00,SH CHHABINATH YADAV,0,"m.sc., b.ed",,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,army welfare education society
,,,,,,,,,,,,,,,,,,,,,,,
J S PUBLIC SCHOOL,2132726,UTTAR PRADESH,CHANDAULI,"VILL. KASIMPUR, POST PACHOKHAR",232101,0,"8127043333 ,",,,rajneeshraghavjs@gmail.com,,2013,4/11/2013 0:00,RAJNEESH RAGHAV,0,Ph.D,3,9,Secondary School,Provisional,1/4/2017,31/3/2020,JHAMAR SINGH EDUCATIONAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
JAWAHAR NAVODAYA VIDYALAYA,2140058,UTTAR PRADESH,CHANDAULI,"AT BAIRATH, P O RAMGARH DISTT CHANDAULI UP",232107,91,"249503 ,",40231,,singhanshuman68@gmail.com,,1992,4/30/2014 0:00,ANSUMAN SINGH,0,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,NVS
,,,,,,,,,,,,,,,,,,,,,,,
LAXMI PUBLIC SCHOOL,2130332,UTTAR PRADESH,CHANDAULI,KAILASHPURI MUGHALSARAI CHANDAULLI UTTAR PRADESH,232101,5412,"256269 ,",05412-255333,256269,lpsprincipal.mgs@gmail.com,,1990,6/25/2007 0:00,BINDU PRAKASH SINGH,1,"M.Sc.,B.Ed., B. Tech.ADIM",8,14,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,LAXMI SHIKSHAN SANSTHAN
,,,,,,,,,,,,,,,,,,,,,,,
Little Folks Gurukulum,2132831,UTTAR PRADESH,CHANDAULI,"Vill-Bhupauli, Sakaldiha",232101,,"05412255092 ,",,,littlefolksgurukulum@gmail.com,,2015,2/4/2015 0:00,Mrs.Anubha Jaiswal,,"M.Sc., B.Ed",15,5,Secondary School,Provisional,4/1/2017,31/3/2020,Shiv Madhurya Education and Welfare Foundation
,,,,,,,,,,,,,,,,,,,,,,,
MANAS CONVENT SCHOOL,2130840,UTTAR PRADESH,CHANDAULI,"MANAS NAGAR, MUGHAL SARAI CHANDULI UTTAR PRADESH",232101,5412,"255867 ,",9838795977,,snathmcsmgs@gmail.com,,1996,7/1/2008 0:00,Shambhoo Bath,1,MSC. BED,15,25,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,
,,,,,,,,,,,,,,,,,,,,,,,
